Domain Code	Domain	Reporter Country Code	Reporter Countries	Partner Country Code	Partner Countries	Element Code	Element	Item Code	Item	Year Code	Year	Unit	Value	Flag	Flag Description
TM	Detailed trade matrix	81	Ghana	166	Panama	5922	Export Value	574	Pineapples	2001	2001	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	170	Peru	5610	Import Quantity	515	Apples	2016	2016	tonnes	16		Official data
TM	Detailed trade matrix	81	Ghana	170	Peru	5622	Import Value	515	Apples	2016	2016	1000 US$	19		Official data
TM	Detailed trade matrix	81	Ghana	170	Peru	5610	Import Quantity	560	Grapes	2014	2014	tonnes	17	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	170	Peru	5610	Import Quantity	560	Grapes	2015	2015	tonnes	33	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	170	Peru	5610	Import Quantity	560	Grapes	2016	2016	tonnes	17		Official data
TM	Detailed trade matrix	81	Ghana	170	Peru	5610	Import Quantity	560	Grapes	2017	2017	tonnes	17		Official data
TM	Detailed trade matrix	81	Ghana	170	Peru	5610	Import Quantity	560	Grapes	2018	2018	tonnes	34		Official data
TM	Detailed trade matrix	81	Ghana	170	Peru	5610	Import Quantity	560	Grapes	2019	2019	tonnes	101		Official data
TM	Detailed trade matrix	81	Ghana	170	Peru	5622	Import Value	560	Grapes	2014	2014	1000 US$	19	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	170	Peru	5622	Import Value	560	Grapes	2015	2015	1000 US$	19	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	170	Peru	5622	Import Value	560	Grapes	2016	2016	1000 US$	20		Official data
TM	Detailed trade matrix	81	Ghana	170	Peru	5622	Import Value	560	Grapes	2017	2017	1000 US$	20		Official data
TM	Detailed trade matrix	81	Ghana	170	Peru	5622	Import Value	560	Grapes	2018	2018	1000 US$	39		Official data
TM	Detailed trade matrix	81	Ghana	170	Peru	5622	Import Value	560	Grapes	2019	2019	1000 US$	88		Official data
TM	Detailed trade matrix	81	Ghana	171	Philippines	5610	Import Quantity	600	Papayas	2016	2016	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	171	Philippines	5622	Import Value	600	Papayas	2016	2016	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	173	Poland	5610	Import Quantity	515	Apples	2016	2016	tonnes	19		Official data
TM	Detailed trade matrix	81	Ghana	173	Poland	5622	Import Value	515	Apples	2016	2016	1000 US$	16		Official data
TM	Detailed trade matrix	81	Ghana	173	Poland	5610	Import Quantity	560	Grapes	2019	2019	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	173	Poland	5622	Import Value	560	Grapes	2019	2019	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	173	Poland	5910	Export Quantity	574	Pineapples	2000	2000	tonnes	119		Official data
TM	Detailed trade matrix	81	Ghana	173	Poland	5910	Export Quantity	574	Pineapples	2001	2001	tonnes	142		Official data
TM	Detailed trade matrix	81	Ghana	173	Poland	5910	Export Quantity	574	Pineapples	2015	2015	tonnes	0	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	173	Poland	5922	Export Value	574	Pineapples	2000	2000	1000 US$	72		Official data
TM	Detailed trade matrix	81	Ghana	173	Poland	5922	Export Value	574	Pineapples	2001	2001	1000 US$	56		Official data
TM	Detailed trade matrix	81	Ghana	173	Poland	5922	Export Value	574	Pineapples	2015	2015	1000 US$	0	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	174	Portugal	5610	Import Quantity	515	Apples	2016	2016	tonnes	14		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5622	Import Value	515	Apples	2016	2016	1000 US$	7		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5910	Export Quantity	486	Bananas	1998	1998	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5910	Export Quantity	486	Bananas	2007	2007	tonnes	29		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5922	Export Value	486	Bananas	1998	1998	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5922	Export Value	486	Bananas	2007	2007	1000 US$	66		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5910	Export Quantity	249	Coconuts	2017	2017	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5922	Export Value	249	Coconuts	2017	2017	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5610	Import Quantity	560	Grapes	2013	2013	tonnes	20		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5610	Import Quantity	560	Grapes	2014	2014	tonnes	19	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	174	Portugal	5610	Import Quantity	560	Grapes	2015	2015	tonnes	24	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	174	Portugal	5610	Import Quantity	560	Grapes	2016	2016	tonnes	7		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5610	Import Quantity	560	Grapes	2017	2017	tonnes	18		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5610	Import Quantity	560	Grapes	2019	2019	tonnes	20		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5622	Import Value	560	Grapes	2013	2013	1000 US$	24		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5622	Import Value	560	Grapes	2014	2014	1000 US$	50	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	174	Portugal	5622	Import Value	560	Grapes	2015	2015	1000 US$	57	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	174	Portugal	5622	Import Value	560	Grapes	2016	2016	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5622	Import Value	560	Grapes	2017	2017	1000 US$	19		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5622	Import Value	560	Grapes	2019	2019	1000 US$	27		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5610	Import Quantity	490	Oranges	2015	2015	tonnes	22	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	174	Portugal	5610	Import Quantity	490	Oranges	2016	2016	tonnes	13		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5622	Import Value	490	Oranges	2015	2015	1000 US$	20	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	174	Portugal	5622	Import Value	490	Oranges	2016	2016	1000 US$	6		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5910	Export Quantity	600	Papayas	2017	2017	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5922	Export Value	600	Papayas	2017	2017	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5910	Export Quantity	574	Pineapples	1999	1999	tonnes	14		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5910	Export Quantity	574	Pineapples	2015	2015	tonnes	60	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	174	Portugal	5910	Export Quantity	574	Pineapples	2017	2017	tonnes	38		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5922	Export Value	574	Pineapples	1999	1999	1000 US$	6		Official data
TM	Detailed trade matrix	81	Ghana	174	Portugal	5922	Export Value	574	Pineapples	2015	2015	1000 US$	40	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	174	Portugal	5922	Export Value	574	Pineapples	2017	2017	1000 US$	32		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5910	Export Quantity	572	Avocados	2018	2018	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5922	Export Value	572	Avocados	2018	2018	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5910	Export Quantity	486	Bananas	2019	2019	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5922	Export Value	486	Bananas	2019	2019	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5910	Export Quantity	249	Coconuts	2019	2019	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5922	Export Value	249	Coconuts	2019	2019	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5910	Export Quantity	600	Papayas	2014	2014	tonnes	2	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	179	Qatar	5910	Export Quantity	600	Papayas	2015	2015	tonnes	1	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	179	Qatar	5910	Export Quantity	600	Papayas	2019	2019	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5922	Export Value	600	Papayas	2014	2014	1000 US$	5	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	179	Qatar	5922	Export Value	600	Papayas	2015	2015	1000 US$	2	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	179	Qatar	5922	Export Value	600	Papayas	2019	2019	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5910	Export Quantity	574	Pineapples	2014	2014	tonnes	2	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	179	Qatar	5910	Export Quantity	574	Pineapples	2015	2015	tonnes	5	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	179	Qatar	5910	Export Quantity	574	Pineapples	2017	2017	tonnes	24		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5910	Export Quantity	574	Pineapples	2018	2018	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5910	Export Quantity	574	Pineapples	2019	2019	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5922	Export Value	574	Pineapples	2014	2014	1000 US$	1	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	179	Qatar	5922	Export Value	574	Pineapples	2015	2015	1000 US$	7	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	179	Qatar	5922	Export Value	574	Pineapples	2017	2017	1000 US$	12		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5922	Export Value	574	Pineapples	2018	2018	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5922	Export Value	574	Pineapples	2019	2019	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	179	Qatar	5910	Export Quantity	388	Tomatoes	2015	2015	tonnes	0	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	179	Qatar	5922	Export Value	388	Tomatoes	2015	2015	1000 US$	0	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	117	Republic of Korea	5610	Import Quantity	515	Apples	2012	2012	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	117	Republic of Korea	5610	Import Quantity	515	Apples	2016	2016	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	117	Republic of Korea	5610	Import Quantity	515	Apples	2017	2017	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	117	Republic of Korea	5622	Import Value	515	Apples	2012	2012	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	117	Republic of Korea	5622	Import Value	515	Apples	2016	2016	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	117	Republic of Korea	5622	Import Value	515	Apples	2017	2017	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	117	Republic of Korea	5610	Import Quantity	560	Grapes	2011	2011	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	117	Republic of Korea	5622	Import Value	560	Grapes	2011	2011	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	117	Republic of Korea	5910	Export Quantity	574	Pineapples	2000	2000	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	117	Republic of Korea	5922	Export Value	574	Pineapples	2000	2000	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	117	Republic of Korea	5610	Import Quantity	544	Strawberries	2001	2001	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	117	Republic of Korea	5622	Import Value	544	Strawberries	2001	2001	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	117	Republic of Korea	5610	Import Quantity	567	Watermelons	2018	2018	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	117	Republic of Korea	5622	Import Value	567	Watermelons	2018	2018	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	146	Republic of Moldova	5910	Export Quantity	574	Pineapples	2012	2012	tonnes	55		Official data
TM	Detailed trade matrix	81	Ghana	146	Republic of Moldova	5922	Export Value	574	Pineapples	2012	2012	1000 US$	16		Official data
TM	Detailed trade matrix	81	Ghana	183	Romania	5910	Export Quantity	574	Pineapples	2008	2008	tonnes	16		Official data
TM	Detailed trade matrix	81	Ghana	183	Romania	5910	Export Quantity	574	Pineapples	2019	2019	tonnes	18		Official data
TM	Detailed trade matrix	81	Ghana	183	Romania	5922	Export Value	574	Pineapples	2008	2008	1000 US$	5		Official data
TM	Detailed trade matrix	81	Ghana	183	Romania	5922	Export Value	574	Pineapples	2019	2019	1000 US$	7		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5910	Export Quantity	486	Bananas	2019	2019	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5922	Export Value	486	Bananas	2019	2019	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5910	Export Quantity	600	Papayas	2014	2014	tonnes	0	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5910	Export Quantity	600	Papayas	2018	2018	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5910	Export Quantity	600	Papayas	2019	2019	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5922	Export Value	600	Papayas	2014	2014	1000 US$	1	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5922	Export Value	600	Papayas	2018	2018	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5922	Export Value	600	Papayas	2019	2019	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5910	Export Quantity	574	Pineapples	2012	2012	tonnes	57		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5910	Export Quantity	574	Pineapples	2013	2013	tonnes	57		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5910	Export Quantity	574	Pineapples	2014	2014	tonnes	123	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5910	Export Quantity	574	Pineapples	2015	2015	tonnes	215	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5910	Export Quantity	574	Pineapples	2016	2016	tonnes	74		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5910	Export Quantity	574	Pineapples	2018	2018	tonnes	7		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5910	Export Quantity	574	Pineapples	2019	2019	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5922	Export Value	574	Pineapples	2012	2012	1000 US$	21		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5922	Export Value	574	Pineapples	2013	2013	1000 US$	20		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5922	Export Value	574	Pineapples	2014	2014	1000 US$	168	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5922	Export Value	574	Pineapples	2015	2015	1000 US$	206	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5922	Export Value	574	Pineapples	2016	2016	1000 US$	60		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5922	Export Value	574	Pineapples	2018	2018	1000 US$	2		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5922	Export Value	574	Pineapples	2019	2019	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5910	Export Quantity	567	Watermelons	2018	2018	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	185	Russian Federation	5922	Export Value	567	Watermelons	2018	2018	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5610	Import Quantity	486	Bananas	2017	2017	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5622	Import Value	486	Bananas	2017	2017	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5910	Export Quantity	486	Bananas	2003	2003	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5910	Export Quantity	486	Bananas	2017	2017	tonnes	1035		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5910	Export Quantity	486	Bananas	2018	2018	tonnes	4248		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5910	Export Quantity	486	Bananas	2019	2019	tonnes	3594		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5922	Export Value	486	Bananas	2003	2003	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5922	Export Value	486	Bananas	2017	2017	1000 US$	519		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5922	Export Value	486	Bananas	2018	2018	1000 US$	2108		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5922	Export Value	486	Bananas	2019	2019	1000 US$	1854		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5610	Import Quantity	249	Coconuts	2017	2017	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5622	Import Value	249	Coconuts	2017	2017	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5910	Export Quantity	600	Papayas	2013	2013	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5910	Export Quantity	600	Papayas	2017	2017	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5910	Export Quantity	600	Papayas	2019	2019	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5922	Export Value	600	Papayas	2013	2013	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5922	Export Value	600	Papayas	2017	2017	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5922	Export Value	600	Papayas	2019	2019	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5910	Export Quantity	574	Pineapples	2013	2013	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5910	Export Quantity	574	Pineapples	2017	2017	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5910	Export Quantity	574	Pineapples	2018	2018	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5910	Export Quantity	574	Pineapples	2019	2019	tonnes	48		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5922	Export Value	574	Pineapples	2013	2013	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5922	Export Value	574	Pineapples	2017	2017	1000 US$	2		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5922	Export Value	574	Pineapples	2018	2018	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5922	Export Value	574	Pineapples	2019	2019	1000 US$	19		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5610	Import Quantity	388	Tomatoes	2017	2017	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5610	Import Quantity	388	Tomatoes	2019	2019	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	194	Saudi Arabia	5622	Import Value	388	Tomatoes	2017	2017	1000 US$	0		Official data
